Ship_Type,Route_Type,Engine_Type,Maintenance_Status,Speed_Over_Ground_knots,Engine_Power_kW,Distance_Traveled_nm,Draft_meters,Weather_Condition,Cargo_Weight_tons,Operational_Cost_USD,Revenue_per_Voyage_USD,Turnaround_Time_hours,Efficiency_nm_per_kWh,Seasonal_Impact_Score,Weekly_Voyage_Count,Average_Load_Percentage,Cluster
Bulk Carrier,Long-haul,Steam Turbine,Good,22.4684372486234,2676.38141584847,1010.07267423501,14.1166652572273,Rough,465.83700746292,349124.929255141,741272.4106453,49.7920574842135,0.732970789235409,0.975929111686637,4,51.2428031198115,0
Bulk Carrier,Long-haul,Heavy Fuel Oil (HFO),Fair,21.2218664285172,2898.06291008067,875.413953726238,7.36606318864644,Rough,842.615167864893,64095.8193113843,971661.222405026,69.158086844502,0.244427034170867,0.946198434921239,5,51.2670778109956,0
Bulk Carrier,Coastal,Steam Turbine,Fair,14.7184745092341,1345.70384782702,1645.99560155402,11.4013558741395,Calm,1349.23761978894,350147.713429215,130946.956027786,44.0471881728113,1.18353167913346,1.34373772577743,4,53.6002907663672,0
Container Ship,Coastal,Diesel,Good,22.9471455265329,1667.88840297489,1242.03444501699,10.2470988631615,Calm,390.374961036604,114061.55929477,342065.774914132,18.1913310378708,0.431275767059711,1.15031930933091,6,92.1175884253198,0
Tanker,Short-haul,Diesel,Fair,23.4556839937398,1540.53778878165,505.936184361085,11.3893815704986,Calm,1997.57305412219,16974.1858744525,149841.134771538,57.8435207016218,0.984148929019206,1.1231877983238,1,50.0226865075238,3
Fish Carrier,Transoceanic,Heavy Fuel Oil (HFO),Fair,16.3702159593128,2125.98570912498,814.59220859831,10.0784042566547,Rough,1431.19969397176,119745.044116601,968051.058110186,31.7105114398901,1.10906134506396,0.996632539656704,8,93.7238070467381,3
Bulk Carrier,Coastal,Steam Turbine,Critical,10.0097557354089,993.134953703065,455.194370464677,9.9926249661171,Moderate,827.535848143797,87697.5928373441,189647.030206861,16.4759620444447,1.23007671938378,1.29018777875767,3,65.5293521528642,0
Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Fair,11.9775279421468,732.361479813106,1581.61019805828,12.5740542361836,Moderate,1806.98737247382,31192.7263873161,966636.659727911,44.8748715871993,0.993756766548028,0.788458686822476,5,78.8879020622056,2
Container Ship,Short-haul,Steam Turbine,Good,24.1874081048996,2872.76577864671,791.733324459324,5.62516892290023,Calm,474.924266526284,364753.667715107,825120.943121126,66.3269213352274,0.256996223114397,1.05822029189579,8,62.8871471868808,2
Tanker,Long-haul,Heavy Fuel Oil (HFO),Fair,12.7206490843771,2028.14736072118,1549.68634361207,10.2888585360892,Rough,1416.80529087368,36285.4868658352,569911.042754258,70.143523088241,0.67853132169487,1.32694342395947,1,81.201465396353,1
Fish Carrier,Transoceanic,Diesel,Good,16.7299191495898,2900.69489250346,59.6828625330192,13.5205297580286,Moderate,1731.87388356137,148966.826003408,473168.134492901,41.7668236436354,1.45918261142833,0.768651244104225,9,61.3047500282378,3
Tanker,Long-haul,Heavy Fuel Oil (HFO),Critical,10.6336084479552,1404.30157425222,136.546500194051,12.1745902753608,Moderate,1358.40476753477,366480.305635841,650072.067013878,14.6701226871597,0.557850009091854,0.569989436605066,2,50.3888541275516,1
Tanker,Long-haul,Diesel,Fair,21.9090057586316,2810.84639185931,1862.17323085049,8.19600924964986,Rough,1514.96167781682,260491.148120837,335927.45782783,57.8219198899323,0.951234449798483,1.42242642321063,7,78.4108604136155,1
Fish Carrier,Coastal,Diesel,Fair,24.3503750612555,2500.67358091163,231.194417281293,6.88774020553177,Rough,981.414916285671,173646.27023187,374978.398634126,19.350693585293,0.487096773672623,0.875826960168217,1,66.8466854456231,1
Bulk Carrier,Transoceanic,Steam Turbine,Critical,19.6682381974995,2987.31860937828,1867.83637418351,6.85436741852259,Rough,801.919424867734,495407.131432975,211495.801459406,41.5709049781406,1.47678188210851,0.760249834775673,4,81.8254916073366,2
Container Ship,Long-haul,Steam Turbine,Critical,20.2560833059138,1335.11129747205,640.800334123872,9.37471723946551,Rough,1153.66895697127,168312.036392495,786991.191196921,39.5998072476887,0.131462149134855,0.764498524366116,8,61.8502196253572,0
Fish Carrier,Long-haul,Heavy Fuel Oil (HFO),Fair,10.8501929348629,1799.29590410854,1575.93460130055,12.0192379579386,Calm,1725.17393040209,289642.655738084,304323.14937879,16.1527789141492,0.716116174946586,0.691187937785101,1,75.0143954995954,1
Fish Carrier,Transoceanic,Steam Turbine,Fair,22.7901889122859,1492.19364245431,218.944082279097,5.75040654596503,Calm,1681.85755262754,262490.23552175,200354.457198494,58.4095504842577,0.478540167706019,1.35315360114271,9,82.4431884716695,3
Bulk Carrier,Coastal,Diesel,Fair,13.3290779156423,831.691771570074,811.316169499169,14.2500590046751,Calm,152.401723715914,232787.231662187,116539.831587896,31.1813177013539,1.12450260827533,0.567340323286719,8,56.4766633244578,0
Fish Carrier,Coastal,Diesel,Good,18.257684313066,1745.92199190568,252.818940676236,11.8386696058345,Rough,514.307582797862,116799.783231625,881828.901663558,43.0192088444601,1.31410711445606,1.24095428155054,6,89.5592675827169,1
Tanker,Long-haul,Diesel,Good,19.7018036836285,1013.93146484297,460.46167014383,8.54232935771671,Moderate,1929.14855861221,160781.377756168,282035.850496741,51.1837254775467,1.11885824552069,1.33107814578365,1,62.1553492224532,1
Fish Carrier,Transoceanic,Diesel,Good,24.6673662145686,2199.4771063229,458.13950836121,5.14126383125155,Rough,891.668421792771,331456.794746695,668959.945636268,71.8773907713508,1.20840159833553,0.906445901536634,5,64.6282771190256,3
Container Ship,Long-haul,Diesel,Critical,14.2417562549733,2076.0797122477,225.70927017747,6.74907749085362,Calm,1961.66892054364,421355.96450799,815157.302913861,31.9355237692192,0.542406769007167,1.04824617251336,1,79.1024951177396,0
Tanker,Coastal,Heavy Fuel Oil (HFO),Good,15.3323891762265,1912.04711357916,277.075635121462,6.21329867541558,Moderate,504.566674786976,147520.140557869,302889.458156917,34.5744405511821,1.03155564496229,0.553586017273535,4,93.7327813593852,1
Bulk Carrier,Coastal,Diesel,Fair,17.1115462959061,1498.99363349712,1802.84961700509,6.72743024729041,Rough,526.466601540036,147983.524914314,849949.295918022,29.2973052352149,0.620384298987619,1.43072657321026,9,54.1098404353548,0
Tanker,Coastal,Diesel,Good,22.4084570292642,1232.61149838239,1898.29212377981,10.3273486659484,Rough,1256.05923279303,361141.575651576,544443.976647498,65.933266381319,0.647693871657018,1.17571146592194,2,72.8539667923418,1
Tanker,Short-haul,Diesel,Good,14.8350748552805,2153.44783686015,1261.38136864643,5.56104845521214,Rough,1377.41045629186,475292.666127525,794693.334502333,50.7121598477188,1.26710927775045,0.908733195191428,4,75.9211153017397,3
Tanker,Short-haul,Heavy Fuel Oil (HFO),Fair,24.7788635576183,1813.21503092413,1560.77207787187,13.7560059587534,Rough,97.7695381524926,123127.945185053,974274.861290686,67.0994757381022,1.46638813741199,1.34079953500901,6,97.37683556374,3
Fish Carrier,Long-haul,Heavy Fuel Oil (HFO),Fair,11.186529560445,1401.79379247263,533.476236474897,7.08051899821382,Moderate,1183.59936685546,135093.895513353,685016.240445021,60.8984167864661,0.293526838753465,1.20070895035762,9,78.752412129732,1
Fish Carrier,Long-haul,Diesel,Good,14.2503381587087,2157.19564881018,1555.20738302703,10.0197043469638,Moderate,160.723126113495,191794.971772351,732061.330701389,30.1944350614426,0.813477153601925,1.14046078993269,9,81.2991513614107,1
Container Ship,Long-haul,Heavy Fuel Oil (HFO),Critical,20.5298452148046,2814.67584678041,824.787355110329,7.1156017706113,Rough,69.8762665983353,453238.350240694,323126.470983512,21.3652777293452,0.178287970667069,0.503987052592969,9,83.0187265728312,0
Bulk Carrier,Coastal,Diesel,Fair,18.0031198985665,1552.08345201027,1203.98580363547,11.8223162148533,Calm,620.68637769659,213893.28244476,970333.220029294,31.1557499733399,0.147282411118771,1.47071660489494,9,99.6570585920345,0
Tanker,Short-haul,Diesel,Critical,10.5501764192867,2765.80745166099,1540.23160222252,11.1231399987717,Moderate,1260.51272543331,202699.908844894,405543.023553949,18.0364047347501,0.506589150970675,1.42969483668949,4,99.2987557418557,3
Fish Carrier,Long-haul,Steam Turbine,Critical,10.9643442934575,2339.78172777908,418.56090472788,7.20980486874099,Calm,1867.99302708521,180570.15054251,254562.268939134,28.6202905736478,0.296605623820094,0.710518385742504,5,94.2003607400695,1
Bulk Carrier,Transoceanic,Heavy Fuel Oil (HFO),Good,16.5772062443381,888.241223073877,810.421797805244,8.89076084249053,Calm,889.599429485063,274282.177777131,607043.863219,19.6143740447712,0.813807038077154,0.74846820348853,5,50.3072094289284,2
Tanker,Transoceanic,Diesel,Critical,13.0476228378229,1146.87353398436,1037.64604351584,8.88109176566943,Moderate,1689.41730323386,459753.360950823,929977.789520013,31.0579056965914,0.963469325023168,1.33592121714304,9,98.8538013926511,3
Container Ship,Coastal,Heavy Fuel Oil (HFO),Fair,21.0538330740307,2844.57141287906,1238.28041034253,14.1495039926493,Calm,1556.83931610906,173121.455300917,193853.734438762,14.5441529641138,0.438696648444282,1.26664761501475,1,76.4639436781664,0
Tanker,Transoceanic,Steam Turbine,Fair,23.9514389735679,2066.33962092424,1750.05083084136,13.7629713546475,Moderate,1285.38292032299,65108.9891464773,562312.087293166,42.7597477610066,0.867371140370723,0.75906537996417,3,84.5590395942051,3
Bulk Carrier,Short-haul,Diesel,Critical,15.5574009983066,1060.77499649371,277.818633610033,13.2279888740443,Moderate,1552.87609279234,115010.108077358,357867.166283941,23.266189954223,1.47731240617566,1.1069114329787,8,71.2098906426156,2
Container Ship,Transoceanic,Heavy Fuel Oil (HFO),Critical,11.7331029303621,2344.94368299215,571.162713828425,7.19271857638413,Calm,1208.70277370551,110637.153227732,96191.4970831466,49.4877738116128,0.222614028935301,1.21465671899056,5,54.4793486276601,2
Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Fair,18.0657483637285,2109.54524304306,959.346477005386,14.8821479778197,Moderate,543.097452255653,379153.635394084,626149.304308014,55.7856248008814,0.796874631423567,1.31765991813134,8,71.2020982937412,2
Fish Carrier,Transoceanic,Steam Turbine,Fair,19.7423280863682,2797.86276005736,642.07310177001,12.022551723257,Calm,131.358285243475,356002.047384054,502355.563028194,56.6828671904731,0.429246128322515,0.807727464166431,2,73.2922084442044,3
Tanker,Coastal,Diesel,Fair,11.8596672254623,1503.01415668753,569.830840044955,7.59460923933782,Calm,585.182727779634,138358.122300377,755551.917461388,69.7320193072136,0.982204109217705,1.12557769411811,5,93.41084823745,1
Tanker,Transoceanic,Steam Turbine,Good,23.8005062177084,1443.18660682636,887.076928326869,5.49405417407522,Moderate,714.73126189089,176463.898482107,69020.3594797969,29.0755398245219,0.583148849875263,1.12306054935852,3,73.8888420965677,3
Fish Carrier,Short-haul,Heavy Fuel Oil (HFO),Critical,12.507223734307,2353.58363268279,101.884722565194,5.34773407938977,Moderate,1015.20732610877,479113.571646908,50831.1092269742,61.5028935245816,1.22313211768064,0.585599453423724,1,76.4804167465112,3
Bulk Carrier,Coastal,Heavy Fuel Oil (HFO),Good,10.3532669045831,2827.17828967809,1299.18416578634,7.42539080978509,Calm,396.163274172493,486456.395920168,463211.626284235,43.3763022902467,0.374087891682687,1.11359945057009,5,53.9884194620092,0
Container Ship,Transoceanic,Steam Turbine,Good,18.4243954872975,1245.05755533819,1824.08967805052,8.7324873358534,Calm,1955.58136917662,63957.3980645342,496629.834477032,60.3979217119778,1.28502980556413,1.36535690311596,1,56.1227826634777,2
Fish Carrier,Long-haul,Steam Turbine,Fair,10.4965858202719,1554.15914078914,1263.67667593396,8.88385402998732,Calm,80.5113283300742,142775.449483968,214334.522077011,35.6655642938246,0.293317390280356,1.20963397210631,1,55.9638265989239,1
Tanker,Transoceanic,Steam Turbine,Critical,22.3246697981604,2711.42762849228,831.193096799953,6.22732138712201,Calm,975.429681378739,207844.737417086,358340.70104162,24.8401546078555,0.550562098276266,0.549908490958488,8,57.3130264204226,3
Bulk Carrier,Short-haul,Diesel,Fair,12.3799286282602,2830.31614691958,296.387007330227,9.88483845614326,Rough,1021.22488938289,147553.041632431,226256.362037648,29.6572291943454,1.15695213801501,0.658772979111249,4,71.5916473274844,2
Bulk Carrier,Transoceanic,Heavy Fuel Oil (HFO),Critical,14.4804718471523,2566.019093928,430.114395375595,8.82413794527248,Calm,1142.96935327971,203777.006227746,85883.1544450093,44.2774625684492,0.644399939846589,1.48201019735746,3,80.8671891108401,2
Tanker,Long-haul,Diesel,Fair,14.8297588717774,1140.81682421292,1891.67135018321,9.74041366224041,Moderate,1985.62501603531,392317.543672785,309910.26636829,20.4025828761533,0.574640849630748,0.905572878706011,8,77.8208038383905,1
Tanker,Short-haul,Diesel,Fair,20.1588044534533,2468.46638572353,390.778021977176,13.6114435604757,Moderate,508.330066991801,177516.964588951,368534.028562757,56.429862693459,0.432279986820828,1.20653832959956,7,77.6048923722327,3
Bulk Carrier,Short-haul,Steam Turbine,Good,22.5931289651791,2627.64059403231,59.2593185198501,6.05270966307557,Rough,1001.47889244415,92904.3125946691,967391.554761911,57.5832122270461,0.544513225786747,0.861914328830435,6,89.1235180235255,2
Bulk Carrier,Coastal,Diesel,Fair,13.4547256386548,1009.28933013716,170.030328588131,8.84818058357699,Rough,85.4144916305319,257929.521187848,511935.558588688,16.4590006740334,0.555548098361281,1.32439487017543,9,88.2372913995406,0
Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Critical,13.459512533984,1249.00399765648,1138.65968723558,7.06515638229987,Rough,1966.64792172481,66307.5747930088,937362.372647407,32.0208980997409,0.669618585832881,1.30328198500657,9,89.8020290381098,2
Fish Carrier,Short-haul,Heavy Fuel Oil (HFO),Good,18.1648010431393,1367.23344694345,1558.17293822001,11.7719316616133,Rough,95.1332983844927,275969.500980756,716504.931569809,33.029892225927,1.1372630240464,1.10172120122538,2,51.1100353545147,3
Container Ship,Long-haul,Steam Turbine,Critical,24.7250748922493,2508.83172842363,685.121966979151,14.442634791999,Rough,253.971228412126,173599.219997189,903600.991037803,41.5301687664257,0.99745711868783,0.626813125293536,9,64.9518482154853,0
Bulk Carrier,Transoceanic,Heavy Fuel Oil (HFO),Critical,20.4273012113242,569.272019251374,1488.29412351101,12.7903474773828,Moderate,318.425447275313,56323.3425138003,774137.785259639,59.1887395394788,0.604228466537073,0.930998187624642,1,87.0983396281572,2
Bulk Carrier,Long-haul,Diesel,Good,18.6452623160059,792.784276382145,1762.90829500429,9.03409636174521,Rough,1814.45234084376,165260.171404247,278561.172164939,14.1356784183457,0.766683343832303,1.29905037413855,3,91.6133832153762,0
Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Good,14.8062592528476,2234.67236014004,1239.3632866461,9.8047137077016,Moderate,1507.50874110693,443274.156902111,598897.847618257,70.1506389194321,1.17306506432349,0.995654128928091,1,94.4916055900686,2
Bulk Carrier,Long-haul,Diesel,Critical,13.6031656436778,592.538646336624,364.664608371293,10.2581183406658,Rough,1997.02931479372,275426.030399512,523993.593927953,69.8690099277637,1.01388022423763,1.02138471920958,8,83.0802421702282,0
Tanker,Coastal,Diesel,Critical,23.6835145125688,733.844387021137,743.799024847677,7.21476616595978,Rough,1633.62173980391,319827.783363626,150273.031634427,68.1062656543205,1.40857380327689,1.03736523374776,9,94.5253704537516,1
Fish Carrier,Short-haul,Heavy Fuel Oil (HFO),Fair,20.8639582674768,2941.85233488589,1725.82477408146,11.9065955353197,Moderate,839.840477275914,137397.012166659,392245.98291928,62.6193006977436,0.151349220166861,0.755909975720899,5,61.5356152348811,3
Tanker,Coastal,Steam Turbine,Critical,16.7163512784225,1878.45032946577,1694.34679764613,7.05402883238147,Rough,1040.63769130578,93487.6240727558,109306.005464608,28.0405188978103,0.692880190754826,1.33929171866991,8,96.9253429817717,1
Container Ship,Transoceanic,Steam Turbine,Critical,16.6827247346187,1962.87362622934,1835.05774014557,7.21442383038113,Calm,792.631509302038,306375.476593022,709473.982194678,14.8096291052129,0.736271853487655,1.17379038869856,3,69.8569045516576,2
Bulk Carrier,Long-haul,Heavy Fuel Oil (HFO),Critical,10.5312139511581,924.27245445646,786.082593865952,8.33673352931182,Moderate,471.605145980088,361393.01744879,729708.527501566,30.3169614024925,1.09991800649704,0.514469951919236,9,92.3807390637684,0
Bulk Carrier,Long-haul,Steam Turbine,Fair,17.3735698564514,1125.75199079311,1305.655924774,10.5416598268236,Rough,734.370644154894,457982.754522554,120378.889855242,39.5248749491215,0.777802915529204,0.923740485811133,4,78.8503351425931,0
Fish Carrier,Long-haul,Heavy Fuel Oil (HFO),Critical,18.807598347432,1270.87458889735,1517.18790192857,10.1320059498473,Moderate,1223.19178375763,250117.809329203,584287.485059129,36.7423369197213,0.552575817219831,0.911590343045895,4,71.1298439980181,1
Container Ship,Transoceanic,Steam Turbine,Critical,17.3636172912742,2420.43081519875,910.234060267098,11.6993775085473,Moderate,1442.55709991719,416495.644019832,212817.603052637,55.1300254241185,0.760115895642547,1.23287021144917,8,61.5293717920744,2
Container Ship,Coastal,Steam Turbine,Critical,14.9017844271638,509.107060681891,557.515358339744,6.33457580467911,Moderate,1322.02286915806,352281.067726175,592266.929123673,71.5467837006842,0.464190172067133,1.17167404321114,2,73.302468705952,0
Container Ship,Coastal,Diesel,Good,23.9572019836063,901.038829869147,303.79131669239,11.0632516197394,Moderate,1995.37790522696,239880.538850242,368683.8833472,46.6458815869324,0.865417604857481,0.665366556475774,4,81.6719191899862,0
Tanker,Short-haul,Steam Turbine,Critical,20.6043273129711,2950.87557159581,1483.20077005405,7.94875139914483,Moderate,1126.47206539629,425199.77042349,730208.975495017,41.3361620625048,0.444694166497844,0.780877838939351,2,70.6864145788474,3
Container Ship,Transoceanic,Steam Turbine,Critical,10.8403764890584,1197.03469488345,1119.71235050431,12.2066488543322,Moderate,1453.16624026,400863.20560523,478239.640376011,15.4585191697528,0.732439918365099,0.937564851235894,1,97.6876917876876,2
Fish Carrier,Coastal,Steam Turbine,Good,23.9738249088597,2313.80616658042,1444.54083485624,11.1260836401837,Calm,875.969851137328,470514.326061188,740628.813187842,30.1973194162196,1.26646047626797,1.34657324621494,5,94.2040048521611,1
Tanker,Coastal,Heavy Fuel Oil (HFO),Critical,18.1914768240996,649.28273047649,1017.53657016049,11.2365107659022,Rough,1540.32354961617,417253.587605829,641816.169286635,13.8655453114252,0.539545141613164,0.716989840582771,8,96.6486962411651,1
Bulk Carrier,Long-haul,Steam Turbine,Fair,10.0342727788768,1891.14085552721,219.338833068997,9.15828727056057,Moderate,882.125875046964,432756.618872798,673115.847903762,48.7888935521465,0.315107567246152,0.597960484296962,9,56.2150511647081,0
Tanker,Coastal,Steam Turbine,Good,22.1005436129701,1989.90100336442,836.7423751524,10.606494576803,Rough,1976.67099168823,275318.701854347,346663.085333084,69.7009968360807,0.712014127130908,1.07952751077944,7,67.9756275091579,1
Fish Carrier,Transoceanic,Diesel,Critical,24.6013512522202,2941.54110906515,718.299501966243,6.55686538218335,Moderate,403.066296537948,93785.0057614817,695154.044951118,53.7389567134128,1.3875315635018,0.899160663975409,3,89.3233439251778,3
Bulk Carrier,Transoceanic,Heavy Fuel Oil (HFO),Good,10.2947015024426,1012.22005825121,1358.16774337179,10.3948512687834,Calm,1585.20636822384,301917.47464319,575642.900193844,61.5588593423849,1.04836985538347,0.540966892021279,8,77.7440764135292,2
Fish Carrier,Transoceanic,Diesel,Fair,18.9358629430934,1865.91240925174,1835.19620025472,11.3351310564245,Rough,1584.89818403916,196308.707409108,610047.722765901,20.9966585128356,1.25977438686164,0.523091863292646,8,55.1665671213945,3
Tanker,Coastal,Steam Turbine,Good,17.2587751349539,2208.8208312117,1187.7658474606,9.90389223562575,Calm,228.600086393654,372518.917754142,783040.687244908,24.0897196226248,1.0526596699242,0.854394078216614,9,97.6717841231408,1
Tanker,Coastal,Steam Turbine,Critical,10.1692421293314,2272.61664245151,769.410309905786,8.64022385839396,Moderate,1839.98058508559,111715.576541908,967219.740555192,68.0454676956882,0.587050144772389,0.89704374228748,2,68.2675236934558,1
Bulk Carrier,Short-haul,Steam Turbine,Critical,24.6108033113476,2131.6418750634,916.507977094192,7.18798513901217,Calm,901.521707948679,180715.249572684,615039.430767092,39.8387489147358,1.43706319023626,0.737736118552286,9,84.5748409947749,2
Container Ship,Short-haul,Steam Turbine,Critical,15.9914325428671,1817.16930440409,724.684548529239,8.2071621852806,Calm,1962.38793486064,304066.044148696,624790.102005706,32.8048010735699,0.552813281097353,1.26923198633839,7,70.7920720771096,2
Container Ship,Long-haul,Heavy Fuel Oil (HFO),Critical,19.0527603350309,2379.87860461243,464.851211289332,5.88051897233725,Calm,1228.30901675082,128175.614734589,90447.6362990244,43.5810424570231,1.29587226723492,0.536581383967081,9,58.3647928536603,0
Fish Carrier,Coastal,Steam Turbine,Fair,18.2096251235162,2016.0881006459,1158.33583539141,9.03033607135776,Moderate,437.978929619552,349633.247708429,990912.993009188,62.6319930992319,0.988381701240406,0.50802886392323,7,64.9240094648027,1
Fish Carrier,Long-haul,Diesel,Good,14.1039546163133,1311.90176888786,1158.01690972065,7.88019195242291,Rough,397.427813324189,16896.603969173,705857.668729697,61.6641655097497,0.653869234067822,1.03532436869669,3,75.6847689982205,1
Tanker,Coastal,Heavy Fuel Oil (HFO),Fair,15.5836725028958,1560.26261378024,308.155013486492,10.6638419609187,Rough,684.756731082172,482942.385497126,836943.233075114,50.0382093179032,1.38744314930523,1.24902761472098,7,91.8351028755869,1
Fish Carrier,Transoceanic,Steam Turbine,Good,16.8072702887206,2714.38252418991,289.041514397433,14.5573126079327,Moderate,1654.81247543248,427367.977077727,579674.616063157,46.4650826766737,1.25685980246448,0.779175938938448,6,75.8879281910713,3
Container Ship,Long-haul,Heavy Fuel Oil (HFO),Good,22.917618429724,1778.34658787588,1346.54507907363,9.38925249593793,Calm,1896.10322894692,422244.002938407,730170.149971422,45.4913675838502,1.09933464762992,0.713714218725166,5,53.3467193757668,0
Tanker,Coastal,Steam Turbine,Good,10.1179439802683,1900.6163356937,1424.95759345622,8.78003302877813,Rough,1683.25085180318,232549.17998489,713939.857318602,51.7743379117683,0.679218080336484,1.30194150134236,4,84.4852854707026,1
Bulk Carrier,Coastal,Steam Turbine,Fair,13.0482708361658,2961.09620312631,978.559514144184,11.0374035434646,Rough,995.86500325332,36396.6396434257,982623.389816626,26.675054195777,0.143046994334308,0.55854581700678,8,92.056595630205,0
Fish Carrier,Coastal,Diesel,Good,21.7595252340307,1317.65523135712,764.57003321073,11.0187687448432,Moderate,1297.31027894438,114161.93051555,719595.261267987,26.3753389666126,0.670223668010692,0.501921978005816,5,91.9305435034949,1
Container Ship,Transoceanic,Steam Turbine,Fair,11.1017068535828,2470.85928936109,593.324475953284,6.03996131105232,Rough,1652.27354630638,472931.054588215,880560.663509505,45.1609268112981,0.152657998024792,1.12376397594927,4,72.3785325565181,2
Fish Carrier,Long-haul,Steam Turbine,Fair,24.9204779643816,1297.77311149202,957.436866201765,10.8769450544533,Moderate,1250.60105259773,162285.703209317,409840.692091793,50.639208396968,1.22841013336229,1.36461035620515,1,57.2580992896159,1
Tanker,Coastal,Diesel,Critical,22.9102391546922,2941.58583539551,494.097081993527,12.1146193746414,Calm,435.838415599409,111057.255932998,208868.764045225,70.9223394265624,0.341211838275788,1.39758518853151,8,72.4930266534837,1
Container Ship,Transoceanic,Heavy Fuel Oil (HFO),Good,18.8137060619322,2381.24816237322,1298.63654839371,10.5827604125018,Moderate,1402.51729209349,196916.803262606,886274.477245325,50.5648145587327,0.301626317748789,1.26391677899415,7,90.8943754064856,2
Tanker,Coastal,Heavy Fuel Oil (HFO),Critical,19.628031484237,1184.48974572999,1077.54124709516,11.3648654189509,Calm,1591.16057548713,224165.189157587,151299.882244573,36.8261022426477,1.46189943270736,1.16635049513401,2,82.4841172584015,1
Container Ship,Long-haul,Heavy Fuel Oil (HFO),Fair,10.9062432622935,1741.3938702887,660.536272396737,11.5514192181617,Moderate,538.756250924737,498671.108760711,355197.00072819,59.1340308323421,0.509845007170203,0.763842416305766,1,79.6127939384856,0
Container Ship,Long-haul,Steam Turbine,Fair,17.2647698835443,1419.95876435822,177.833331055033,14.6909409765603,Calm,339.570145970086,465415.475889801,997940.646188646,45.4861715378191,0.486213201533655,1.36692339317074,4,78.7763046582682,0
Tanker,Coastal,Diesel,Good,21.8895106342274,2474.5164878777,1747.68200175333,5.80738801845463,Calm,1777.04160965472,479425.004480148,448795.443292417,13.7653156032216,0.572314893469426,0.867379310464113,1,94.960534654993,1
Tanker,Short-haul,Diesel,Good,13.83714480667,579.112732034523,1961.63889756395,9.76978816238313,Rough,1091.75081333824,293674.026846789,636494.548524673,19.8456996721699,0.850335199750242,0.959495521485156,8,86.6622756016764,3
Bulk Carrier,Long-haul,Diesel,Fair,22.5387345729353,2507.94995131192,1366.10721245914,14.5787730391773,Moderate,1088.06392817039,466600.963750535,558931.976941866,58.0955009407611,1.24263511262803,1.137365907978,7,66.0941179237232,0
Container Ship,Coastal,Diesel,Good,10.2605888383262,2745.15141999179,1395.59839062229,14.504788929231,Rough,1335.77991249921,250151.600004103,736912.733881609,16.605078986147,1.40346322049593,0.905959447300798,4,86.003294644908,0
Tanker,Coastal,Heavy Fuel Oil (HFO),Good,18.1405565431847,830.628420844409,881.821831471418,8.2919425784274,Moderate,1471.6958623799,165617.637716615,391189.724621798,47.7352345556152,1.00354107058683,0.640376238415962,3,96.1071955378511,1
Bulk Carrier,Short-haul,Steam Turbine,Fair,15.5580041501213,2632.39982269384,1574.69072677757,12.6209346857,Moderate,1827.20205898914,333993.415805452,959594.754836028,38.542963721865,0.579704892822465,0.908393141887603,7,76.9234305227483,2
Container Ship,Coastal,Heavy Fuel Oil (HFO),Fair,16.8694884556975,2337.63599097282,890.510560279081,11.4180599208692,Moderate,1623.46802179082,257208.592185119,397242.731048077,24.9671509628877,1.28534178368894,1.38007215225892,4,85.0111226658806,0
Container Ship,Transoceanic,Steam Turbine,Critical,20.183173572703,1621.72456688988,1186.39194123936,14.0036078438905,Moderate,794.897595616109,393578.785706185,234325.419448474,65.3855154492235,1.12884806906495,0.915838553129665,5,81.5004350124696,2
Container Ship,Short-haul,Steam Turbine,Good,21.3764834323732,1718.26743276557,852.462515815561,13.6547336067293,Calm,1318.4388710541,295188.423748917,815405.095380245,23.5195666278259,0.17850864399763,1.16707896683476,3,52.9024762828754,2
Tanker,Coastal,Heavy Fuel Oil (HFO),Good,19.3783255200485,1582.69621284981,127.49449296272,14.2347468633996,Rough,1625.60988358067,360630.36979275,126007.648506298,27.2386133943071,1.42649956756101,0.689345997693994,8,73.7271834124178,1
Tanker,Transoceanic,Diesel,Critical,24.7633826427928,2965.10011113983,1776.6536872457,6.224093142746,Calm,1700.87276465694,292426.810711524,410142.089131172,24.1869942097858,1.23764959544663,1.26751512471041,4,58.4004564743547,3
Container Ship,Transoceanic,Diesel,Fair,11.7331553419489,604.20207123251,1417.28911511217,9.39083808348924,Calm,479.430796386004,353147.320669342,227459.117328926,49.9228920710227,0.909613966647106,0.613019671678529,3,92.5376154013534,2
Container Ship,Transoceanic,Diesel,Critical,24.219568020969,2163.66750288962,209.639887390734,9.57427898112061,Calm,1386.98326037795,70397.2007908335,138982.020804575,40.9623668582189,0.509266914548605,0.75807494663441,4,64.1830261890459,2
Container Ship,Coastal,Heavy Fuel Oil (HFO),Fair,14.0405815476261,1740.84994911288,545.068235644368,9.11309282401874,Rough,1893.08973742267,342686.297239918,561873.046338683,41.5118660903495,0.500967569012493,0.785883748087572,7,99.5943904282905,0
